ENSDARG00000012833,foxn3,,,
ENSDARG00000041921,hsbp1b,,,
ENSDARG00000040190,qdpra,,,
ENSDARG00000034178,cpsf1,,,
ENSDARG00000016393,arf1l,,,
ENSDARG00000011555,spag7,,,
ENSDARG00000010051,ufd1l,,,
ENSDARG00000028327,gmfb,,,
ENSDARG00000041530,ppih,,,
ENSDARG00000061345,wwp2,,,
ENSDARG00000091652,xrn1,,,
ENSDARG00000038743,copb2,,,
ENSDARG00000019998,slc30a7,,,
ENSDARG00000073710,usp7,,,
ENSDARG00000021124,cfl1,,,
ENSDARG00000015757,tmem50a,,,
ENSDARG00000040443,polr2i,,,
ENSDARG00000036190,txnl4a,,,
ENSDARG00000032606,sept8a,,,
ENSDARG00000041572,zfpm1,,,
ENSDARG00000036056,vrk3,,,
ENSDARG00000027182,rnf25,,,
ENSDARG00000037158,rcc1,,,
ENSDARG00000062082,hipk3b,,,
ENSDARG00000087483,-,,,
ENSDARG00000015460,racgap1,,,
ENSDARG00000037846,hm13,,,
ENSDARG00000068641,taf10,,,
ENSDARG00000037018,gab1,,,
ENSDARG00000056328,rhot2,,,
ENSDARG00000045680,tnpo3,,,
ENSDARG00000058467,prpf40a,,,
ENSDARG00000062152,chaf1a,,,
ENSDARG00000058230,rps6kb1b,,,
ENSDARG00000060633,usp16,,,
ENSDARG00000013175,cpne3,,,
ENSDARG00000076568,sec61b,,,
ENSDARG00000077506,tjp1a,,,
ENSDARG00000057234,chtopa,,,
ENSDARG00000009136,tp53bp2,,,
ENSDARG00000078789,tmem184c,,,
ENSDARG00000014531,atg4a,,,
ENSDARG00000070127,nfxl1,,,
ENSDARG00000040881,hnrnph1,,,
ENSDARG00000002909,tjp3,,,
ENSDARG00000059304,chchd2,,,
ENSDARG00000002536,tm9sf4,,,
ENSDARG00000045373,pabpn1,,,
ENSDARG00000052438,actr2a,,,
ENSDARG00000018840,trpc4apa,,,
ENSDARG00000005122,atp2a2b,,,
ENSDARG00000011496,ppm1bb,,,
ENSDARG00000032849,ndrg1a,,,
ENSDARG00000055436,ftr78,,,
ENSDARG00000022995,clic4,,,
ENSDARG00000025977,blmh,,,
ENSDARG00000002267,dcaf13,,,
ENSDARG00000056186,eif5a2,,,
ENSDARG00000016011,gpcpd1,,,
ENSDARG00000029764,mef2ca,,,
ENSDARG00000058794,si:dkey-19a16.2,,,
ENSDARG00000014148,med22,,,
ENSDARG00000052833,zfand3,,,
ENSDARG00000020278,si:dkeyp-120h9.1,,,
ENSDARG00000041450,rab11a,,,
ENSDARG00000071060,naa10,,,
ENSDARG00000053395,cdkn2aipnl,,,
ENSDARG00000039456,acbd6,,,
ENSDARG00000028771,MAPRE2,,,
ENSDARG00000029107,ube2d1a,,,
ENSDARG00000079271,dcxr,,,
ENSDARG00000063719,usp8,,,
ENSDARG00000006408,hmgb3b,,,
ENSDARG00000016231,bcap29,,,
ENSDARG00000038428,sulf1,,,
ENSDARG00000014292,med15,,,
ENSDARG00000040492,mthfd1b,,,
ENSDARG00000014914,lamp2,,,
ENSDARG00000019951,sec62,,,
ENSDARG00000071197,usp40,,,
ENSDARG00000020311,cnih,,,
ENSDARG00000062991,abi1b,,,
ENSDARG00000036911,scamp1,,,
ENSDARG00000045279,rsu1,,,
ENSDARG00000012314,usp25,,,
ENSDARG00000013184,pcbp2,,,
ENSDARG00000015610,tubg1,,,
ENSDARG00000037392,med19a,,,
ENSDARG00000023988,dctn4,,,
ENSDARG00000075545,ZNF646,,,
ENSDARG00000041155,morf4l1,,,
ENSDARG00000036698,znf865,,,
ENSDARG00000059154,RRAGC (2 of 2),,,
ENSDARG00000023527,smad4,,,
ENSDARG00000035420,ophn1,,,
ENSDARG00000037017,ube4b,,,
ENSDARG00000079089,fbxw8,,,
ENSDARG00000077375,kif22,,,
ENSDARG00000068458,nrg1,,,
ENSDARG00000095515,sdccag3,,,
ENSDARG00000010773,pnpla6,,,
ENSDARG00000034313,PPP5C,,,
ENSDARG00000015224,cd2ap,,,
ENSDARG00000060390,mst4,,,
ENSDARG00000076128,prkar1aa,,,
ENSDARG00000003061,cd276,,,
ENSDARG00000061030,vezf1b,,,
ENSDARG00000019000,smc3,,,
ENSDARG00000004363,lhfp,,,
ENSDARG00000095086,rltpr,,,
ENSDARG00000018782,KDM4A (1 of 2),,,
ENSDARG00000001162,matr3l1.1,,,
ENSDARG00000027141,ube2l3b,,,
ENSDARG00000040352,crot,,,
ENSDARG00000062651,zc3hc1,,,
ENSDARG00000054259,nat10,,,
ENSDARG00000015429,rhoac,,,
ENSDARG00000088424,40065,,,
ENSDARG00000038290,thoc5,,,
ENSDARG00000043571,KIF2A (1 of 2),,,
ENSDARG00000055124,ccnl1a,,,
ENSDARG00000012848,arih2,,,
ENSDARG00000057727,fut11,,,
ENSDARG00000045542,LAMTOR4,,,
ENSDARG00000043856,amd1,,,
ENSDARG00000078042,crfb5,,,
ENSDARG00000037559,uba1,,,
ENSDARG00000017454,nup50,,,
ENSDARG00000031774,pus7,,,
ENSDARG00000054456,CLIP3,,,
ENSDARG00000070553,rnmt,,,
ENSDARG00000020131,fnbp1l,,,
ENSDARG00000040021,ebag9,,,
ENSDARG00000012656,atf6,,,
ENSDARG00000076324,lmtk2,,,
ENSDARG00000005823,slc39a10,,,
ENSDARG00000016608,fra10ac1,,,
ENSDARG00000032430,ppp2r1b,,,
ENSDARG00000071467,zbtb33,,,
ENSDARG00000076430,ep300a,,,
ENSDARG00000069671,C9H2orf47,,,
ENSDARG00000079895,ehbp1l1b,,,
ENSDARG00000070413,C19H18orf21 (1 of 2),,,
ENSDARG00000043595,tmem56b,,,
ENSDARG00000067805,ggcx,,,
ENSDARG00000006332,snx14,,,
ENSDARG00000007867,dazap2,,,
ENSDARG00000076717,prpf4,,,
ENSDARG00000071414,C12H17orf62 (1 of 2),,,
ENSDARG00000045305,pde7a,,,
ENSDARG00000004745,lmbr1l,,,
ENSDARG00000025011,synj1,,,
ENSDARG00000009740,ppp1r7,,,
ENSDARG00000054063,arpc4,,,
ENSDARG00000032619,tob1a,,,
ENSDARG00000033666,pi4k2a,,,
ENSDARG00000007092,xab2,,,
ENSDARG00000062063,tab3,,,
ENSDARG00000068820,h2afva,,,
ENSDARG00000007323,chmp4b,,,
ENSDARG00000071573,LSM5,,,
ENSDARG00000016904,bckdk,,,
ENSDARG00000028067,bnip3lb,,,
ENSDARG00000004706,syf2,,,
ENSDARG00000009169,mob1ba,,,
ENSDARG00000071409,arl3,,,
ENSDARG00000014790,g3bp2,,,
ENSDARG00000037980,tceb2,,,
ENSDARG00000059115,fbxo7,,,
ENSDARG00000036252,rras2,,,
ENSDARG00000020527,nup62l,,,
ENSDARG00000021509,tab2,,,
ENSDARG00000038882,smc4,,,
ENSDARG00000033440,metap1,,,
ENSDARG00000058128,msna,,,
ENSDARG00000011683,prtfdc1,,,
ENSDARG00000003420,chrna5,,,
ENSDARG00000042853,ivd,,,
ENSDARG00000063438,srebf2,,,
ENSDARG00000011958,ctnnbl1,,,
ENSDARG00000069056,RANBP3 (1 of 2),,,
ENSDARG00000056322,ldb3a,,,
ENSDARG00000043710,parvaa,,,
ENSDARG00000039263,zbtb48,,,
ENSDARG00000042444,ankrd13c,,,
ENSDARG00000014159,mtdha,,,
ENSDARG00000070795,eaf1,,,
ENSDARG00000005104,limk2,,,
ENSDARG00000021370,actr6,,,
ENSDARG00000019838,ugdh,,,
ENSDARG00000069100,aldh9a1a.1,,,
ENSDARG00000030972,dnaja1l,,,
ENSDARG00000076439,ppp4cb,,,
ENSDARG00000015343,pgd,,,
ENSDARG00000014674,acsl3b,,,
ENSDARG00000040853,shoc2,,,
ENSDARG00000005576,mphosph8,,,
ENSDARG00000016128,ap3m2,,,
ENSDARG00000053210,psd3l,,,
ENSDARG00000044299,lmnb1,,,
ENSDARG00000010721,40061,,,
ENSDARG00000059575,uhmk1,,,
ENSDARG00000018853,si:dkey-199f5.8,,,
ENSDARG00000075768,sdhb,,,
ENSDARG00000068367,nfkbie,,,
ENSDARG00000012244,ube2e3,,,
ENSDARG00000076350,c2cd5,,,
ENSDARG00000003051,hccs,,,
ENSDARG00000023920,llgl2,,,
ENSDARG00000071707,heatr1,,,
ENSDARG00000043134,cux1b,,,
ENSDARG00000054807,sec13,,,
ENSDARG00000003213,naa15a,,,
ENSDARG00000035505,nelfb,,,
ENSDARG00000027099,psmc4,,,
ENSDARG00000010266,igf2bp3,,,
ENSDARG00000017315,larp7,,,
ENSDARG00000088755,zgc:103508,,,
ENSDARG00000044304,prrc1,,,
ENSDARG00000013961,slc31a1,,,
ENSDARG00000015681,gsk3ab,,,
ENSDARG00000021811,calm1a,,,
ENSDARG00000032221,phactr4b,,,
ENSDARG00000077846,ctnna1,,,
ENSDARG00000040163,prim1,,,
ENSDARG00000034961,bzw1b,,,
ENSDARG00000042147,rbbp5,,,
ENSDARG00000038312,rcl1,,,
ENSDARG00000004132,usp19,,,
ENSDARG00000061413,sec23ip,,,
ENSDARG00000018653,acot7,,,
ENSDARG00000032750,farsa,,,
ENSDARG00000010981,zdhhc3,,,
ENSDARG00000004537,mll,,,
ENSDARG00000025391,pfdn2,,,
ENSDARG00000030765,hadh,,,
ENSDARG00000061048,ranbp9,,,
ENSDARG00000057928,mzt2b,,,
ENSDARG00000060559,dis3,,,
ENSDARG00000040314,PSPH,,,
ENSDARG00000060554,mut,,,
ENSDARG00000011127,ahsa1l,,,
ENSDARG00000061394,baz1b,,,
ENSDARG00000037177,zc3h13,,,
ENSDARG00000054362,ccdc47,,,
ENSDARG00000060580,tasp1,,,
ENSDARG00000070124,ptpn23a,,,
ENSDARG00000012972,cfl1l,,,
ENSDARG00000056160,hspd1,,,
ENSDARG00000056964,ilk,,,
ENSDARG00000019963,sfxn1,,,
ENSDARG00000045146,tomm22,,,
ENSDARG00000009629,unc119.1,,,
ENSDARG00000068978,glo1,,,
ENSDARG00000061989,mpnd,,,
ENSDARG00000089242,trap1,,,
ENSDARG00000068438,gucd1,,,
ENSDARG00000010831,churc1,,,
ENSDARG00000053370,eif3jb,,,
ENSDARG00000039429,adka,,,
ENSDARG00000069401,si:dkeyp-114g9.1,,,
ENSDARG00000007597,bloc1s4,,,
ENSDARG00000010445,trabd,,,
ENSDARG00000045611,nfybb,,,
ENSDARG00000027423,igf1ra,,,
ENSDARG00000036069,ddx39b,,,
ENSDARG00000003068,gorasp1,,,
ENSDARG00000012827,mettl3,,,
ENSDARG00000075754,mri1,,,
ENSDARG00000003487,nup93,,,
ENSDARG00000075536,cpne1,,,
ENSDARG00000037589,gid8b,,,
ENSDARG00000057321,tut1,,,
ENSDARG00000017841,cand1,,,
ENSDARG00000015540,psen2,,,
ENSDARG00000028748,tm9sf3,,,
ENSDARG00000025436,msrb1a,,,
ENSDARG00000059794,kdm6al,,,
ENSDARG00000026986,rexo1,,,
ENSDARG00000037928,ddx42,,,
ENSDARG00000035557,gabarapa,,,
ENSDARG00000038881,acaa2,,,
ENSDARG00000045946,sec24d,,,
ENSDARG00000090821,tp53rk,,,
ENSDARG00000013732,vta1,,,
ENSDARG00000025094,edem1,,,
ENSDARG00000078890,WDFY3,,,
ENSDARG00000040334,mat2aa,,,
ENSDARG00000058470,mapk13,,,
ENSDARG00000071442,aspm,,,
ENSDARG00000040445,si:ch211-219a4.3,,,
ENSDARG00000038099,gskip,,,
ENSDARG00000059752,dr1,,,
ENSDARG00000063718,vps72,,,
ENSDARG00000007812,sp3b,,,
ENSDARG00000060537,atad2b,,,
ENSDARG00000023394,slc37a2,,,
ENSDARG00000009802,chmp1a,,,
ENSDARG00000026540,ppp4r2a,,,
ENSDARG00000016447,ythdf1,,,
ENSDARG00000035152,ap2b1,,,
ENSDARG00000029556,kansl3,,,
ENSDARG00000056966,nek7,,,
ENSDARG00000070261,crlf3,,,
ENSDARG00000032188,lrrc8a,,,
ENSDARG00000026086,C6H3orf67,,,
ENSDARG00000058287,zgc:91844,,,
ENSDARG00000026561,dnajc17,,,
ENSDARG00000017891,tcp1,,,
ENSDARG00000078383,fam195b,,,
ENSDARG00000012378,naa35,,,
ENSDARG00000031020,pip5k2,,,
ENSDARG00000021991,erlin1,,,
ENSDARG00000044134,iars2,,,
ENSDARG00000018989,hspa4b,,,
ENSDARG00000019774,zhx3,,,
ENSDARG00000000086,itsn1,,,
ENSDARG00000062831,si:ch73-22o12.1,,,
ENSDARG00000070471,tarbp2,,,
ENSDARG00000020493,lgi1a,,,
ENSDARG00000060734,appl1,,,
ENSDARG00000042530,nup205,,,
ENSDARG00000013122,maf1,,,
ENSDARG00000061208,rab40c,,,
ENSDARG00000032056,arl6,,,
ENSDARG00000011312,stk3,,,
ENSDARG00000020334,ptpn11a,,,
ENSDARG00000011196,dnajc11,,,
ENSDARG00000057414,phb,,,
ENSDARG00000018907,kat6a,,,
ENSDARG00000030790,C22H10orf76 (1 of 2),,,
ENSDARG00000054748,cuedc1b,,,
ENSDARG00000012199,gpt2,,,
ENSDARG00000014373,vasa,,,
ENSDARG00000012256,taldo1,,,
ENSDARG00000000853,dstyk,,,
ENSDARG00000007405,strap,,,
ENSDARG00000014005,LRRC45,,,
ENSDARG00000037353,frs2b,,,
ENSDARG00000024090,dnajc4,,,
ENSDARG00000069476,spint2,,,
ENSDARG00000002731,sdc2,,,
ENSDARG00000076847,TNRC6C (1 of 3),,,
ENSDARG00000018745,psip1,,,
ENSDARG00000070919,cpne5,,,
ENSDARG00000013708,usp9,,,
ENSDARG00000044437,cdca5,,,
ENSDARG00000035352,pafah1b2,,,
ENSDARG00000053447,ppp4r2b,,,
ENSDARG00000053444,ube2a,,,
ENSDARG00000040778,ralba,,,
ENSDARG00000020607,emc3,,,
ENSDARG00000009657,fgfr1op2,,,
ENSDARG00000001621,nfyal,,,
ENSDARG00000071881,arl9,,,
ENSDARG00000006192,gatad2ab,,,
ENSDARG00000002591,ruvbl1,,,
ENSDARG00000044902,atp2b4,,,
ENSDARG00000020449,yipf3,,,
ENSDARG00000036489,MAF1 (2 of 2),,,
ENSDARG00000020405,napa,,,
ENSDARG00000080006,tmem41b,,,
ENSDARG00000045676,calua,,,
ENSDARG00000061724,setdb1b,,,
ENSDARG00000044521,eef1b2,,,
ENSDARG00000032327,usp36,,,
ENSDARG00000034270,ogdha,,,
ENSDARG00000037929,strada,,,
ENSDARG00000074381,farp1,,,
ENSDARG00000034427,hn1l,,,
ENSDARG00000071292,zgc:165653,,,
ENSDARG00000054355,dcaf7,,,
ENSDARG00000059711,nol6,,,
ENSDARG00000008867,rap1b,,,
ENSDARG00000025567,nf2b,,,
ENSDARG00000019258,elmo1,,,
ENSDARG00000026820,gc3,,,
ENSDARG00000002031,tox4,,,
ENSDARG00000061308,crebbpa,,,
ENSDARG00000035598,coro1ca,,,
ENSDARG00000058305,mtmr3,,,
ENSDARG00000070355,FBXO2,,,
ENSDARG00000058990,SLC35A2,,,
ENSDARG00000027738,si:ch211-13c6.2,,,
ENSDARG00000074131,kif5ba,,,
ENSDARG00000069092,xrn2,,,
ENSDARG00000021455,strbp,,,
ENSDARG00000018430,klhl12,,,
ENSDARG00000058984,zgc:123349,,,
ENSDARG00000052263,RAB1B,,,
ENSDARG00000054272,caprin1b,,,
ENSDARG00000010610,sarm1,,,
ENSDARG00000036164,cars,,,
ENSDARG00000020009,bmp2k,,,
ENSDARG00000024209,wasf2,,,
ENSDARG00000026369,dbi,,,
ENSDARG00000012588,ptdss1,,,
ENSDARG00000040874,add3a,,,
ENSDARG00000038225,nras,,,
ENSDARG00000075730,dnph1,,,
ENSDARG00000089286,zgc:162193,,,
ENSDARG00000087243,zgc:100918,,,
ENSDARG00000023578,lpp,,,
ENSDARG00000043960,rpf2,,,
ENSDARG00000013063,oxct1a,,,
ENSDARG00000038067,smurf2,,,
ENSDARG00000057016,cdc14ab,,,
ENSDARG00000040555,bckdha,,,
ENSDARG00000002552,mapkapk2a,,,
ENSDARG00000013346,fam208ab,,,
ENSDARG00000055753,suv39h1b,,,
ENSDARG00000002006,rxrbb,,,
ENSDARG00000013095,gclc,,,
ENSDARG00000061854,lman2,,,
ENSDARG00000092798,ppib,,,
ENSDARG00000044626,ccdc90b,,,
ENSDARG00000086835,ostf1,,,
ENSDARG00000026655,tspo,,,
ENSDARG00000069543,galt,,,
ENSDARG00000062476,snapc5,,,
ENSDARG00000032087,sgsh,,,
ENSDARG00000013804,capns1b,,,
ENSDARG00000003845,chm,,,
ENSDARG00000025554,WDR83OS,,,
ENSDARG00000031216,ssu72,,,
ENSDARG00000055314,mcmbp,,,
ENSDARG00000076246,prune,,,
ENSDARG00000045228,stub1,,,
ENSDARG00000013379,ppp6r3,,,
ENSDARG00000006766,snd1,,,
ENSDARG00000032627,SCYL2,,,
ENSDARG00000018681,saal1,,,
ENSDARG00000008255,cnot6,,,
ENSDARG00000017255,tmed1b,,,
ENSDARG00000021833,ahr2,,,
ENSDARG00000013659,brox,,,
ENSDARG00000075515,CD37,,,
ENSDARG00000036549,agpat3,,,
ENSDARG00000002414,glud1b,,,
ENSDARG00000088116,gstm3,,,
ENSDARG00000077242,eif3ha,,,
ENSDARG00000044281,erbb2ip,,,
ENSDARG00000016754,tbca,,,
ENSDARG00000086104,-,,,
ENSDARG00000076360,rpl37,,,
ENSDARG00000092858,si:ch1073-126c3.2,,,
ENSDARG00000006314,itgav,,,
ENSDARG00000031435,zgc:56493,,,
ENSDARG00000095459,si:ch211-191j22.3,,,
ENSDARG00000010553,mmgt1,,,
ENSDARG00000043795,arhgdia,,,
ENSDARG00000088390,nme4,,,
ENSDARG00000026801,stau2,,,
ENSDARG00000090912,npc2,,,
ENSDARG00000071044,zgc:153722,,,
ENSDARG00000029135,taf6,,,
ENSDARG00000058693,cast,,,
ENSDARG00000058297,timm13,,,
ENSDARG00000041895,cad,,,
ENSDARG00000011777,cttn,,,
ENSDARG00000059738,ptprsa,,,
ENSDARG00000040024,gpd1l,,,
ENSDARG00000026225,whsc1,,,
ENSDARG00000023536,nnt,,,
ENSDARG00000012915,ech1,,,
ENSDARG00000055588,stat5.2,,,
ENSDARG00000043938,lrrc57,,,
ENSDARG00000059394,C24H7orf10,,,
ENSDARG00000070573,mapk3,,,
ENSDARG00000006609,map2k2a,,,
ENSDARG00000071198,fopnl,,,
ENSDARG00000057699,styx,,,
ENSDARG00000033965,nupl1,,,
ENSDARG00000077751,nol9,,,
ENSDARG00000058325,casp8,,,
ENSDARG00000056483,ssbp4,,,
ENSDARG00000008785,dldh,,,
ENSDARG00000063555,MAZ (1 of 2),,,
ENSDARG00000077029,BUB1,,,
ENSDARG00000032426,ADCK3 (2 of 2),,,
ENSDARG00000068123,gkap1,,,
ENSDARG00000004517,ppat,,,
ENSDARG00000069432,plscr3b,,,
ENSDARG00000013802,pcid2,,,
ENSDARG00000078785,tmem258,,,
ENSDARG00000004177,fam169ab,,,
ENSDARG00000039225,vps13a,,,
ENSDARG00000041631,fam192a,,,
ENSDARG00000006624,ppp2r2a,,,
ENSDARG00000012450,vmp1,,,
ENSDARG00000033852,mad1l1,,,
ENSDARG00000026908,tmed2,,,
ENSDARG00000004687,acaa1,,,
ENSDARG00000027857,cep97,,,
ENSDARG00000040396,bcl7bb,,,
ENSDARG00000022712,stat3,,,
ENSDARG00000004925,immp2l,,,
ENSDARG00000059432,fsd1l,,,
ENSDARG00000042948,dnajc5aa,,,
ENSDARG00000059596,clip2,,,
ENSDARG00000023591,nrbf2,,,
ENSDARG00000009031,tnikb,,,
ENSDARG00000011824,pbxip1b,,,
ENSDARG00000014875,abi2b,,,
ENSDARG00000009830,hdlbp,,,
ENSDARG00000078751,TPP2,,,
ENSDARG00000037872,foxk1,,,
ENSDARG00000054999,zgc:66475,,,
ENSDARG00000043055,hiat1b,,,
ENSDARG00000057099,papss1,,,
ENSDARG00000027082,hmbox1a,,,
ENSDARG00000009214,tmem180,,,
ENSDARG00000074894,si:dkey-228b2.5,,,
