ENSDARG00000005448,MTFMT,,,
ENSDARG00000005454,tacc3,,,
ENSDARG00000005462,KIF4A,,,
ENSDARG00000005500,dgcr6,,,
ENSDARG00000005547,rint1,,,
ENSDARG00000005561,gfm2,,,
ENSDARG00000005619,nek2,,,
ENSDARG00000005673,f3b,,,
ENSDARG00000005713,ethe1,,,
ENSDARG00000005840,got2b,,,
ENSDARG00000005927,tbc1d17,,,
ENSDARG00000005974,atad5b,,,
ENSDARG00000005993,prc1b,,,
ENSDARG00000006040,cyp20a1,,,
ENSDARG00000006145,det1,,,
ENSDARG00000006196,sav1,,,
ENSDARG00000006290,ndufs5,,,
ENSDARG00000006370,atp6v1h,,,
ENSDARG00000006396,nrcam,,,
ENSDARG00000006422,esyt3,,,
ENSDARG00000006434,polr1e,,,
ENSDARG00000006508,pip5k1bb,,,
ENSDARG00000006545,rgp1,,,
ENSDARG00000006580,cldnd,,,
ENSDARG00000006672,znf395,,,
ENSDARG00000006693,tmprss4a,,,
ENSDARG00000006754,mllt3,,,
ENSDARG00000006791,arntl1a,,,
ENSDARG00000006900,impdh2,,,
ENSDARG00000006963,cse1l,,,
ENSDARG00000007025,ttc9c,,,
ENSDARG00000007108,zgc:91985,,,
ENSDARG00000007207,cnpy2,,,
ENSDARG00000007241,mycb,,,
ENSDARG00000007250,use1,,,
ENSDARG00000007278,ect2,,,
ENSDARG00000007359,UBL4B,,,
ENSDARG00000007409,ppifa,,,
ENSDARG00000007438,ube2i,,,
ENSDARG00000007449,slc25a39,,,
ENSDARG00000007526,ndufs2,,,
ENSDARG00000007603,stxbp2,,,
ENSDARG00000007657,ccnh,,,
ENSDARG00000007734,obfc1,,,
ENSDARG00000007737,zyg11,,,
ENSDARG00000007751,lmnl3,,,
ENSDARG00000007804,gas6,,,
ENSDARG00000007886,slc35b2,,,
ENSDARG00000007892,pdcd2,,,
ENSDARG00000008310,ip6k2,,,
ENSDARG00000008439,atxn10,,,
ENSDARG00000008541,chia.4,,,
ENSDARG00000008639,kifap3a,,,
ENSDARG00000008735,atp6ap2,,,
ENSDARG00000008805,orc3,,,
ENSDARG00000008840,hmbsa,,,
ENSDARG00000008859,mylipa,,,
ENSDARG00000008906,ZNF814 (7 of 7),,,
ENSDARG00000009023,ankrd28b,,,
ENSDARG00000009046,nphp1,,,
ENSDARG00000009250,etfb,,,
ENSDARG00000009253,C17H14orf166,,,
ENSDARG00000009350,apg3l,,,
ENSDARG00000009447,atp5g3b,,,
ENSDARG00000009472,med19b,,,
ENSDARG00000009494,xrcc1,,,
ENSDARG00000009594,nr1d2b,,,
ENSDARG00000009689,daam1b,,,
ENSDARG00000009764,srek1,,,
ENSDARG00000009851,wdr41,,,
ENSDARG00000010047,neu3.2,,,
ENSDARG00000010255,bin2b,,,
ENSDARG00000010332,zgc:56231,,,
ENSDARG00000010382,cratb,,,
ENSDARG00000010572,slc25a25a,,,
ENSDARG00000010596,slc7a6os,,,
ENSDARG00000010655,ppm1k,,,
ENSDARG00000010717,chchd10,,,
ENSDARG00000010918,nprl3,,,
ENSDARG00000010948,kif11,,,
ENSDARG00000011072,ddx11,,,
ENSDARG00000011239,ppp1r14aa,,,
ENSDARG00000011262,traip,,,
ENSDARG00000011301,nae1,,,
ENSDARG00000011360,nfatc2ip,,,
ENSDARG00000011493,DCUN1D3,,,
ENSDARG00000011506,lpcat1,,,
ENSDARG00000011553,atp5f1,,,
ENSDARG00000011770,dhrs12,,,
ENSDARG00000011801,wars2,,,
ENSDARG00000011825,cetn3,,,
ENSDARG00000011841,atp5l,,,
ENSDARG00000011885,mrpl19,,,
ENSDARG00000011890,cry4,,,
ENSDARG00000011948,insra,,,
ENSDARG00000011973,slc35d1a,,,
ENSDARG00000012005,mob2b,,,
ENSDARG00000012051,mettl21a,,,
ENSDARG00000012072,atp5s,,,
ENSDARG00000012144,emc7,,,
ENSDARG00000012184,zgc:162872,,,
ENSDARG00000012215,umps,,,
ENSDARG00000012219,dpf2,,,
ENSDARG00000012295,bcs1l,,,
ENSDARG00000012369,rdh10b,,,
ENSDARG00000012390,kcnk5b,,,
ENSDARG00000012572,polr3f,,,
ENSDARG00000012625,PRKAG2 (1 of 2),,,
ENSDARG00000012745,poc1bl,,,
ENSDARG00000012816,C2H3orf58 (1 of 2),,,
ENSDARG00000012860,tmprss4b,,,
ENSDARG00000012929,eif2d,,,
ENSDARG00000012932,mat2b,,,
ENSDARG00000013025,ints6,,,
ENSDARG00000013058,ascc2,,,
ENSDARG00000013075,mrpl11,,,
ENSDARG00000013076,bmi1b,,,
ENSDARG00000013082,uap1l1,,,
ENSDARG00000013087,ndrg3a,,,
ENSDARG00000013110,epb49,,,
ENSDARG00000013224,phc2b,,,
ENSDARG00000013269,SYTL4,,,
ENSDARG00000013302,gpx8,,,
ENSDARG00000013423,ccbl2,,,
ENSDARG00000013443,atp6v1ba,,,
ENSDARG00000013479,gga3,,,
ENSDARG00000013528,mcm9,,,
ENSDARG00000013561,pgm1,,,
ENSDARG00000013653,eltd1,,,
ENSDARG00000013657,sh3bp5b,,,
ENSDARG00000013704,cers2a,,,
ENSDARG00000013719,GTSE1,,,
ENSDARG00000013784,zgc:77158,,,
ENSDARG00000013795,hps4,,,
ENSDARG00000013842,tbc1d19,,,
ENSDARG00000013843,sept5a,,,
ENSDARG00000013853,lmo4a,,,
ENSDARG00000013860,ptpmt1,,,
ENSDARG00000013976,anxa13,,,
ENSDARG00000013979,ndfip1,,,
ENSDARG00000014003,stard8,,,
ENSDARG00000014041,smarcad1,,,
ENSDARG00000014161,ercc4,,,
ENSDARG00000014179,pfkma,,,
ENSDARG00000014208,zgc:55413,,,
ENSDARG00000014289,mettl10,,,
ENSDARG00000014348,stk17b,,,
ENSDARG00000014385,chek1,,,
ENSDARG00000014386,GALNT6,,,
ENSDARG00000014428,ppp2r5d,,,
ENSDARG00000014499,nutf2l,,,
ENSDARG00000014599,slc5a6,,,
ENSDARG00000014709,grb2a,,,
ENSDARG00000014727,acox1,,,
ENSDARG00000014794,uqcrc2a,,,
ENSDARG00000014915,ndufab1b,,,
ENSDARG00000014956,diablob,,,
ENSDARG00000014966,ccdc82,,,
ENSDARG00000015070,pola2,,,
ENSDARG00000015176,ror1,,,
ENSDARG00000015252,st3gal3b,,,
ENSDARG00000015312,klf12a,,,
ENSDARG00000015374,st3gal3a,,,
ENSDARG00000015385,ndufs3,,,
ENSDARG00000015482,ZNF473 (1 of 2),,,
ENSDARG00000015566,dnmt3ab,,,
ENSDARG00000015575,cyp3c1,,,
ENSDARG00000015576,itprip,,,
ENSDARG00000015628,psmd10,,,
ENSDARG00000015657,zgc:77112,,,
ENSDARG00000015780,ankrd46b,,,
ENSDARG00000015831,dnajb1a,,,
ENSDARG00000015849,zgc:56628,,,
ENSDARG00000015911,mcm2,,,
ENSDARG00000015968,rabgef1l,,,
ENSDARG00000015998,wdhd1,,,
ENSDARG00000016022,zic5,,,
ENSDARG00000016056,zgc:113060,,,
ENSDARG00000016084,spsb4a,,,
ENSDARG00000016143,xiap,,,
ENSDARG00000016307,mrpl46,,,
ENSDARG00000016357,fmo5,,,
ENSDARG00000016454,esr2a,,,
ENSDARG00000016474,galcb,,,
ENSDARG00000016519,ctdnep1a,,,
ENSDARG00000016594,haus4,,,
ENSDARG00000016656,mgme1,,,
ENSDARG00000016676,gnao1a,,,
ENSDARG00000016765,SCAMP3,,,
ENSDARG00000016856,pon2,,,
ENSDARG00000016867,rnf128a,,,
ENSDARG00000016897,fbxo15,,,
ENSDARG00000016964,MCUR1,,,
ENSDARG00000017037,ikbkg,,,
ENSDARG00000017049,adsl,,,
ENSDARG00000017119,vps37a,,,
ENSDARG00000017163,sinup,,,
ENSDARG00000017188,si:ch211-223m11.2,,,
ENSDARG00000017230,fbxw11b,,,
ENSDARG00000017261,gdpd1,,,
ENSDARG00000017312,lmbrd2b,,,
ENSDARG00000017385,b9d2,,,
ENSDARG00000017562,banp,,,
ENSDARG00000017590,nit2,,,
ENSDARG00000017605,rpp40,,,
ENSDARG00000017612,pnpo,,,
ENSDARG00000017665,snrkb,,,
ENSDARG00000017675,cirh1a,,,
ENSDARG00000017687,dnajc5gb,,,
ENSDARG00000017730,klhdc4,,,
ENSDARG00000017748,arhgap29b,,,
ENSDARG00000017820,POLR3D (1 of 2),,,
ENSDARG00000017834,micall2b,,,
ENSDARG00000017910,pdss1,,,
ENSDARG00000017928,xrcc3,,,
ENSDARG00000018006,vrk1,,,
ENSDARG00000018048,zgc:171704,,,
ENSDARG00000018077,rbp1b,,,
ENSDARG00000018106,eif2b3,,,
ENSDARG00000018121,cenpj,,,
ENSDARG00000018145,mid1ip1l,,,
ENSDARG00000018159,ano10b,,,
ENSDARG00000018174,gnai2a,,,
ENSDARG00000018181,dnajc28,,,
ENSDARG00000018206,nck2a,,,
ENSDARG00000018296,REV1,,,
ENSDARG00000018491,pdia4,,,
ENSDARG00000018494,smn1,,,
ENSDARG00000018623,rad54l,,,
ENSDARG00000018627,arl5a,,,
ENSDARG00000018716,dgkh,,,
ENSDARG00000018882,jak2b,,,
ENSDARG00000018918,rad17,,,
ENSDARG00000018956,tmem39b,,,
ENSDARG00000018966,cyb5r1,,,
ENSDARG00000018976,sptlc2a,,,
ENSDARG00000019062,arpc5b,,,
ENSDARG00000019156,haus5,,,
ENSDARG00000019195,vps9d1,,,
ENSDARG00000019208,camsap1a,,,
ENSDARG00000019250,fancf,,,
ENSDARG00000019338,adprhl2,,,
ENSDARG00000019355,selrc1,,,
ENSDARG00000019404,atp5d,,,
ENSDARG00000019715,metap1d,,,
ENSDARG00000019907,dscc1,,,
ENSDARG00000020015,mrps33,,,
ENSDARG00000020024,fam151b,,,
ENSDARG00000020079,neil3,,,
ENSDARG00000020145,zgc:73340,,,
ENSDARG00000020191,ppef1,,,
ENSDARG00000020289,pif1,,,
ENSDARG00000020354,lmx1a,,,
ENSDARG00000020447,tmtc4,,,
ENSDARG00000020473,hddc3,,,
ENSDARG00000020544,rem1,,,
ENSDARG00000020618,C9H21orf33,,,
ENSDARG00000020798,necap1,,,
ENSDARG00000020847,atp6v0a1a,,,
ENSDARG00000020857,ccdc149b,,,
ENSDARG00000020887,armc1l,,,
ENSDARG00000020926,creb3l3l,,,
ENSDARG00000020979,FAM65C,,,
ENSDARG00000020986,ctu1,,,
ENSDARG00000021033,herpud2,,,
ENSDARG00000021046,rhbdd1,,,
ENSDARG00000021048,clptm1l,,,
ENSDARG00000021220,hmgcl,,,
ENSDARG00000021239,apaf1,,,
ENSDARG00000021324,nsun4,,,
ENSDARG00000021389,jag2,,,
ENSDARG00000021433,asmtl,,,
ENSDARG00000021488,cyth1b,,,
ENSDARG00000021521,rgs14a,,,
ENSDARG00000021556,ubl3b,,,
ENSDARG00000021579,orc5,,,
ENSDARG00000021589,zgc:91811,,,
ENSDARG00000021794,hmmr,,,
ENSDARG00000021806,zfp36l2,,,
ENSDARG00000021974,sfr1,,,
ENSDARG00000022000,traf3,,,
ENSDARG00000022315,atp6v1g1,,,
ENSDARG00000022378,mtmr1b,,,
ENSDARG00000022438,cox6a1,,,
ENSDARG00000022493,rad21l1,,,
ENSDARG00000022623,fbxo44,,,
ENSDARG00000022648,otud3,,,
ENSDARG00000022690,chic2,,,
ENSDARG00000022813,dnd,,,
ENSDARG00000022845,lias,,,
ENSDARG00000022893,FP928982.1,,,
ENSDARG00000022934,arl4aa,,,
ENSDARG00000022974,wdr13,,,
ENSDARG00000023002,dtl,,,
ENSDARG00000023040,zbtb1,,,
ENSDARG00000023104,scaper,,,
ENSDARG00000023152,wdr73,,,
ENSDARG00000023267,atad1a,,,
ENSDARG00000023303,zgc:66427,,,
ENSDARG00000023546,kcnn1b,,,
ENSDARG00000023587,kcnk5a,,,
ENSDARG00000023672,timm8a,,,
ENSDARG00000023815,uvrag,,,
ENSDARG00000023900,casd1,,,
ENSDARG00000023927,dnajc24,,,
ENSDARG00000023950,znhit3,,,
ENSDARG00000023967,atp6v1c1a,,,
ENSDARG00000023989,pef1,,,
ENSDARG00000024112,gmppaa,,,
ENSDARG00000024143,mgst3,,,
ENSDARG00000024184,narf,,,
ENSDARG00000024465,mrps18a,,,
ENSDARG00000024540,zgc:100919,,,
ENSDARG00000024693,lysmd3,,,
ENSDARG00000024775,si:ch211-129c21.1,,,
ENSDARG00000024815,ogfrl2,,,
ENSDARG00000024818,rilpl2,,,
ENSDARG00000024827,rnf150a,,,
ENSDARG00000024904,stil,,,
ENSDARG00000024967,fancg,,,
ENSDARG00000025043,trip13,,,
ENSDARG00000025212,cpsf3l,,,
ENSDARG00000025275,gbgt1l1,,,
ENSDARG00000025346,znf277,,,
ENSDARG00000025375,idh1,,,
ENSDARG00000025383,arl2bp,,,
ENSDARG00000025420,fzd5,,,
ENSDARG00000025468,bnip3la,,,
ENSDARG00000025518,F8A2,,,
ENSDARG00000025522,sgk1,,,
ENSDARG00000025559,PEX11G,,,
ENSDARG00000025635,atp5h,,,
ENSDARG00000025693,tmem9b,,,
ENSDARG00000025699,mbd1,,,
ENSDARG00000025718,cxxc1,,,
ENSDARG00000025754,ube2f,,,
ENSDARG00000025820,chek2,,,
ENSDARG00000025949,irak1,,,
ENSDARG00000026068,trappc5,,,
ENSDARG00000026338,styxl1,,,
ENSDARG00000026387,TMEM55B (2 of 2),,,
ENSDARG00000026400,rad51d,,,
ENSDARG00000026448,med29,,,
ENSDARG00000026595,pafah1b1b,,,
ENSDARG00000026611,socs3b,,,
ENSDARG00000026654,gosr1,,,
ENSDARG00000026762,fam126a,,,
ENSDARG00000026799,suv39h1a,,,
ENSDARG00000026892,gpatch11,,,
ENSDARG00000026941,fbxl4,,,
ENSDARG00000026964,hk2,,,
ENSDARG00000027070,acbd4,,,
ENSDARG00000027234,ift88,,,
ENSDARG00000027418,trappc4,,,
ENSDARG00000027599,fam221a,,,
ENSDARG00000027803,sbds,,,
ENSDARG00000028131,hccsa,,,
ENSDARG00000028201,commd8,,,
ENSDARG00000028379,trub2,,,
ENSDARG00000028391,VPS37B (2 of 2),,,
ENSDARG00000028543,fbxw11a,,,
ENSDARG00000028581,jkamp,,,
ENSDARG00000028614,mospd1,,,
ENSDARG00000028699,crkl,,,
ENSDARG00000028715,fam188a,,,
ENSDARG00000028850,btr16,,,
ENSDARG00000028889,ndufb10,,,
ENSDARG00000028937,taf1b,,,
ENSDARG00000028949,ZBTB26,,,
ENSDARG00000028976,pus3,,,
ENSDARG00000029003,eif1axa,,,
ENSDARG00000029071,creld2,,,
ENSDARG00000029100,chchd1,,,
ENSDARG00000029172,polr1a,,,
ENSDARG00000029432,tph1a,,,
ENSDARG00000029511,KCNS3 (2 of 2),,,
ENSDARG00000029569,snapc1a,,,
ENSDARG00000029621,sgms1,,,
ENSDARG00000029660,commd5,,,
ENSDARG00000029751,wbp1lb,,,
ENSDARG00000029848,FBXO15 (2 of 2),,,
ENSDARG00000029944,parpbp,,,
ENSDARG00000030020,agfg1a,,,
ENSDARG00000030053,eef1db,,,
ENSDARG00000030064,plekha1,,,
ENSDARG00000030092,tram2,,,
ENSDARG00000030107,syne2a,,,
ENSDARG00000030108,sec22ba,,,
ENSDARG00000030156,naglu,,,
ENSDARG00000030250,dennd2db,,,
ENSDARG00000030267,gtf3aa,,,
ENSDARG00000030278,idh3a,,,
ENSDARG00000030292,galnt18a,,,
ENSDARG00000030357,zgc:66313,,,
ENSDARG00000030465,C18H12orf23,,,
ENSDARG00000030563,zgc:77880,,,
ENSDARG00000030591,lrrc42,,,
ENSDARG00000030630,mfsd2aa,,,
ENSDARG00000030636,tex30,,,
ENSDARG00000030694,atp6v1e1b,,,
ENSDARG00000030759,melk,,,
ENSDARG00000030803,C10H21orf91,,,
ENSDARG00000030824,esyt2a,,,
ENSDARG00000030844,klf11a,,,
ENSDARG00000030881,baxb,,,
ENSDARG00000030976,vipas39,,,
ENSDARG00000031044,lipg,,,
ENSDARG00000031098,timm50,,,
ENSDARG00000031102,C5H9orf41,,,
ENSDARG00000031202,alg11,,,
ENSDARG00000031293,dnajc9,,,
ENSDARG00000031317,ppdpfb,,,
ENSDARG00000031533,ap5m1,,,
ENSDARG00000031562,tada2a,,,
ENSDARG00000031680,ercc1,,,
ENSDARG00000031681,atp6v0b,,,
ENSDARG00000031775,UBE2S,,,
ENSDARG00000031814,dhrs13b,,,
ENSDARG00000031886,ift140,,,
ENSDARG00000031956,tmem63a,,,
ENSDARG00000032037,bet1l,,,
ENSDARG00000032156,zgc:171776,,,
ENSDARG00000032238,dnm3,,,
ENSDARG00000032552,4-Mar,,,
ENSDARG00000032876,trit1,,,
ENSDARG00000033012,si:ch211-245b3.1,,,
ENSDARG00000033121,rangrf,,,
ENSDARG00000033138,lyrm2,,,
ENSDARG00000033251,osbpl3a,,,
ENSDARG00000033273,CCDC111,,,
ENSDARG00000033285,gsto2,,,
ENSDARG00000033426,-,,,
ENSDARG00000033451,fam173b,,,
ENSDARG00000033533,CCDC115,,,
ENSDARG00000033707,phf17,,,
ENSDARG00000033768,trappc13,,,
ENSDARG00000033771,hspbap1,,,
ENSDARG00000033811,zfand6,,,
ENSDARG00000033861,sepsecs,,,
ENSDARG00000033889,spty2d1,,,
ENSDARG00000033973,mrps23,,,
ENSDARG00000034117,rarga,,,
ENSDARG00000034174,mrrf,,,
ENSDARG00000034369,bcmo1a,,,
ENSDARG00000034453,-,,,
ENSDARG00000034518,trdmt1,,,
ENSDARG00000034534,atp6v1aa,,,
ENSDARG00000034541,tgfbr2,,,
ENSDARG00000034633,emc9,,,
ENSDARG00000034885,bet1,,,
ENSDARG00000034956,mycl1b,,,
ENSDARG00000034957,hddc2,,,
ENSDARG00000034989,retsatl,,,
ENSDARG00000035018,thy1,,,
ENSDARG00000035028,lpcat4,,,
ENSDARG00000035122,camsap1b,,,
ENSDARG00000035149,pex12,,,
ENSDARG00000035167,mrpl48,,,
ENSDARG00000035171,btg4,,,
ENSDARG00000035181,slc25a46,,,
ENSDARG00000035326,nccrp1,,,
ENSDARG00000035332,C10H21orf59,,,
ENSDARG00000035333,mis18a,,,
ENSDARG00000035391,ptcd2,,,
ENSDARG00000035433,arpc5lb,,,
ENSDARG00000035434,zmat5,,,
ENSDARG00000035507,ddx31,,,
ENSDARG00000035515,TM2D2,,,
ENSDARG00000035546,jmjd7,,,
ENSDARG00000035565,atp6v0a2b,,,
ENSDARG00000035571,fam108b1,,,
ENSDARG00000035579,si:dkey-174n20.1,,,
ENSDARG00000035595,ficd,,,
ENSDARG00000035607,ankle2,,,
ENSDARG00000035650,evla,,,
ENSDARG00000035781,ctdnep1b,,,
ENSDARG00000035880,atp6v1c1b,,,
ENSDARG00000035957,gmnn,,,
ENSDARG00000035987,psmg2,,,
ENSDARG00000035997,zfpm2b,,,
ENSDARG00000036057,tradd,,,
ENSDARG00000036070,znrd1,,,
ENSDARG00000036076,heatr3,,,
ENSDARG00000036090,pard6gb,,,
ENSDARG00000036092,acn9,,,
ENSDARG00000036109,mtx1b,,,
ENSDARG00000036144,TSSC4,,,
ENSDARG00000036214,dazl,,,
ENSDARG00000036247,tmem144b,,,
ENSDARG00000036251,smarcc1b,,,
ENSDARG00000036291,nucb2b,,,
ENSDARG00000036386,rbm4.1,,,
ENSDARG00000036426,CDA,,,
ENSDARG00000036496,scp2b,,,
ENSDARG00000036645,rcbtb1,,,
ENSDARG00000036715,psmd4a,,,
ENSDARG00000036764,hax1,,,
ENSDARG00000036775,dtd2,,,
ENSDARG00000036781,HAUS2,,,
ENSDARG00000036811,ifrd2,,,
ENSDARG00000036868,tbpl1,,,
ENSDARG00000036888,C25HXorf38 (2 of 2),,,
ENSDARG00000036966,hsd3b7,,,
ENSDARG00000037008,bscl2,,,
ENSDARG00000037040,cgrrf1,,,
ENSDARG00000037046,rad51b,,,
ENSDARG00000037073,si:dkey-60a16.1,,,
ENSDARG00000037091,asah1a,,,
ENSDARG00000037101,mtmr7a,,,
ENSDARG00000037307,gnpda1,,,
ENSDARG00000037324,klhl17,,,
ENSDARG00000037356,pam16,,,
ENSDARG00000037378,qdprb1,,,
ENSDARG00000037406,WDR19,,,
ENSDARG00000037491,bmp15,,,
ENSDARG00000037528,MARVELD3,,,
ENSDARG00000037532,mcm3l,,,
ENSDARG00000037640,aurkb,,,
ENSDARG00000037647,rnf175,,,
ENSDARG00000037783,proza,,,
ENSDARG00000037852,zgc:101663,,,
ENSDARG00000037857,tmem184a,,,
ENSDARG00000037865,cln3,,,
ENSDARG00000037892,psmc3ip,,,
ENSDARG00000037906,alkbh7,,,
ENSDARG00000037909,C3H19orf52,,,
ENSDARG00000037955,pih1d1,,,
ENSDARG00000038043,zgc:66014,,,
ENSDARG00000038066,kpna2,,,
ENSDARG00000038069,mgat3,,,
ENSDARG00000038133,zgc:113411,,,
ENSDARG00000038186,RDM1,,,
ENSDARG00000038196,zgc:112146,,,
ENSDARG00000038222,tyw3,,,
ENSDARG00000038271,zgc:113293,,,
ENSDARG00000038300,rnf34a,,,
ENSDARG00000038308,ykt6,,,
ENSDARG00000038360,thg1l,,,
ENSDARG00000038543,wdr48,,,
ENSDARG00000038561,klf6b,,,
ENSDARG00000038566,gnptg,,,
ENSDARG00000038577,cox6c,,,
ENSDARG00000038608,sdhc,,,
ENSDARG00000038687,nfkb2,,,
ENSDARG00000038720,si:ch211-14a17.7,,,
ENSDARG00000038768,mrpl12,,,
ENSDARG00000038789,tmem53,,,
ENSDARG00000038812,e2f5,,,
ENSDARG00000038847,gins3,,,
ENSDARG00000038859,rgs20,,,
ENSDARG00000038863,bre,,,
ENSDARG00000038900,acadm,,,
ENSDARG00000038905,hectd3,,,
ENSDARG00000038950,BOLA3,,,
ENSDARG00000038964,traf4b,,,
ENSDARG00000039008,zgc:85858,,,
ENSDARG00000039130,cdkn3,,,
ENSDARG00000039203,MFF (2 of 2),,,
ENSDARG00000039208,nasp,,,
ENSDARG00000039217,orc1,,,
ENSDARG00000039265,arhgap4a,,,
ENSDARG00000039299,rdh14a,,,
ENSDARG00000039354,ska1,,,
ENSDARG00000039490,pitpnaa,,,
ENSDARG00000039513,C18H19orf54,,,
ENSDARG00000039613,poll,,,
ENSDARG00000039650,itm2cb,,,
ENSDARG00000039704,cdc42ep4a,,,
ENSDARG00000039719,mrps26,,,
ENSDARG00000039757,mcfd2,,,
ENSDARG00000039827,bbs5,,,
ENSDARG00000039828,zp3b,,,
ENSDARG00000039872,lamtor2,,,
ENSDARG00000039882,ap3s2,,,
ENSDARG00000039945,sirt6,,,
ENSDARG00000039957,rspo1,,,
ENSDARG00000039996,xkr8.3,,,
ENSDARG00000040033,trmt11,,,
ENSDARG00000040113,tamm41,,,
ENSDARG00000040128,hint1,,,
ENSDARG00000040152,nek4,,,
ENSDARG00000040161,zgc:92287,,,
ENSDARG00000040192,nenf,,,
ENSDARG00000040224,krcp,,,
ENSDARG00000040249,tlr18,,,
ENSDARG00000040277,fbxo32,,,
ENSDARG00000040300,gtpbp10,,,
ENSDARG00000040303,nbn,,,
ENSDARG00000040453,wdfy2,,,
ENSDARG00000040455,unc50,,,
ENSDARG00000040510,ca15b,,,
ENSDARG00000040513,zgc:92313,,,
ENSDARG00000040527,siae,,,
ENSDARG00000040559,rad1,,,
ENSDARG00000040635,rnf11b,,,
ENSDARG00000040674,ctdsp1,,,
ENSDARG00000040717,macc1,,,
ENSDARG00000040727,tfb1m,,,
ENSDARG00000040803,lactb,,,
ENSDARG00000040838,rp42-pen,,,
ENSDARG00000040861,tcf25,,,
ENSDARG00000040912,kdelr3,,,
ENSDARG00000041022,pdcd4b,,,
ENSDARG00000041110,dnajc3,,,
ENSDARG00000041140,ddb2,,,
ENSDARG00000041145,paqr5a,,,
ENSDARG00000041190,SH3D21,,,
ENSDARG00000041199,alg12,,,
ENSDARG00000041223,fam173a,,,
ENSDARG00000041243,setdb1a,,,
ENSDARG00000041248,si:dkey-241l7.6,,,
ENSDARG00000041311,stx8,,,
ENSDARG00000041337,lypla1,,,
ENSDARG00000041350,ankrd39,,,
ENSDARG00000041362,chmp7,,,
ENSDARG00000041376,rmi1,,,
ENSDARG00000041407,rmdn3,,,
ENSDARG00000041533,ccdc130,,,
ENSDARG00000041581,znf143b,,,
ENSDARG00000041599,zgc:91860,,,
ENSDARG00000041600,wdr83,,,
ENSDARG00000041602,MMADHC (2 of 2),,,
ENSDARG00000041621,bbs2,,,
ENSDARG00000041623,mt2,,,
ENSDARG00000041627,sncb,,,
ENSDARG00000041689,usf1,,,
ENSDARG00000041703,rrbp1b,,,
ENSDARG00000041708,csrp2bp,,,
ENSDARG00000041723,TUBB4A (3 of 3),,,
ENSDARG00000041727,zgc:175135,,,
ENSDARG00000041878,rab11ba,,,
ENSDARG00000041974,BRK1,,,
